Humedad del Suelo (%),Temperatura de la Zona (°C)
30.077346937655648,8.89655156684292
95.74741103652865,7.530237878868142
50.241284075586464,-1.8881583525201897
86.1767805224015,6.943505468572177
72.95313477857539,4.310315363213547
36.76932557696203,-3.4526295539340612
83.24180377322295,7.654965733299445
45.685516676228616,0.5119982529795628
89.29928774000454,10.882496827290574
62.314558537227285,-8.593597611352234
89.35618256693675,26.24925679149137
72.32784310699893,22.654572220794243
75.27288518376764,12.103253300420182
55.119194373403204,24.072343310289725
96.04752712509016,28.495802952432015
67.95911793066736,-5.5791082378935775
48.14695437023617,15.233272336392151
64.57538927151319,29.919760037426343
11.727387847840017,29.515566773341043
37.141733500709435,14.132919691629784
69.41561837434165,-4.879165181967333
36.10698464893997,13.32771323962113
65.62138860989575,-9.91741457702313
48.589183085118954,-2.0435466133256153
22.19266578002052,28.244926382398397
36.84540933604277,3.217622904113755
61.29684196311384,15.53560423107794
63.17854851233559,1.2343797852897076
61.689272396462094,27.912875484463584
68.78807378714203,19.14234919797947
68.689294300152,3.1860463032565036
48.827659189057655,21.670456847214833
90.68919362659567,-5.673379020946494
43.08056830431069,5.692757602618377
49.227843273906416,-1.1512748907363068
90.2731019514105,17.349057891041852
82.55745901414771,-5.902148729122785
73.34997251863297,5.881033291306963
19.0204198581071,1.0659892083675828
92.75343523702062,10.253716772952167
74.28171695942002,3.995907220155157
99.89623059110798,18.25642310668044
23.450347419219437,-9.016919027721357
88.13134516313929,15.359476852236298
24.624364120873736,-0.7771484122472003
65.40036078554598,0.748361150273972
21.143798456449737,22.010224143340942
86.3207406390011,28.22273575921683
82.65870628525096,2.6620084010834653
61.2190664753134,23.072210814763025
46.64649675033997,-5.840366481150676
16.225029590962425,15.359266120295327
72.76858958301074,20.041291981396753
50.818841441026194,-3.7608828786217385
74.98500395233131,7.040095506782421
87.97440933357663,25.708286569959263
97.79693545025972,-5.856861462065113
87.02230081533499,-9.276145671940995
11.054267576650178,13.62341516191735
42.39802580305275,7.421261621237338
75.69915061816522,21.94756995535611
25.446670953529647,26.938221528164263
56.893294558371636,1.966145781752644
14.890418950532826,5.536164686764211
27.999687240676007,9.450883453172594
11.666961501455258,13.526058417411974
81.43279330216785,29.35415318726467
30.153221925434213,17.89321003320206
41.08165126272124,5.5819402938227505
93.52731641190317,0.5507074580184845
73.39729617311795,27.78502873688496
12.865503657817706,-4.578062675659744
24.822474084812146,18.81063410019032
65.93305613497873,27.015801011697626
61.950572974375085,16.586623461377545
31.410353923705777,6.922177606644844
94.07925981323145,-2.04036240298064
65.25693603693064,4.699012890077089
58.20695227224625,18.274872376804883
63.091897871911385,15.981368967011875
75.71098265650927,27.119046663934313
38.07504959316417,24.674436546375
45.83989559944827,22.646030090654733
28.88593740776099,26.458035014030493
26.757370529230254,1.0534861094819767
94.99351509855403,4.78094160558598
76.55957155443588,5.195756151440696
54.141292775581036,12.418023548391211
30.46731651759909,16.72872918171084
32.892083359335366,1.4686673216157722
15.222624429148805,-9.221501307627985
49.09749630023087,5.968895346316373
38.06162937946923,2.3411183821760204
72.67091399339135,27.687388760721916
43.99766553632328,25.53060162176174
26.164330980367133,24.412427133736784
12.22108555521981,16.119990437809722
16.05246683169237,3.7715665879575546
71.14534961487107,11.953970695972188
50.83271601004408,22.60900162865491
58.292128999785,-6.0555852510875585
90.70041637363079,22.04299521021219
99.13050526570339,-8.352808346875133
29.520728595862654,22.65684124857423
69.67703827900907,22.30255216639494
33.69901390634356,-7.959707646849767
11.858589951915581,15.08642845847433
78.25407884525274,10.098122972515888
38.801543574022105,-3.2072198731314128
44.51175047547082,-4.064842492904974
62.948540219824515,20.930365042680926
84.79436097125713,12.707709953473763
66.6083659232034,29.319965396661296
88.53855899026557,29.289911091533767
34.61878313340722,29.706679738570656
81.82421505213074,-5.255379265369364
26.7072349875357,27.53024547855849
95.751249127475,-0.2172156391774891
71.87394487490337,8.32849039034448
29.39569094022026,20.296262232869037
95.26335314400318,-1.855162716910721
75.7770226093142,12.652464222173197
32.854747833552324,-2.567330070960172
29.198077963073377,-5.810555732748268
56.638064253759694,-5.337655502816059
12.309644624907842,4.305561393928752
28.672306789699846,-9.81380652651266
48.22169218763556,6.994156848067583
43.6752982300803,16.56788420324596
51.72178819283296,6.067527400159548
34.98658356652587,-6.568215979206595
62.81059118123519,-7.492445519054378
87.74700453309083,1.1246605105944685
20.57786703658298,-3.2274923782559695
56.56411964387028,28.603798928718774
21.886129571063798,-3.9507910010366
74.51737130733343,22.21849749619986
45.645373252656434,13.444317669645791
60.88791806726581,12.771476799371776
26.495185259267075,10.483228636951381
23.03629834090395,28.87052304455804
53.92506525840591,4.553791003665513
42.005146406496,21.51663003815505
94.63887507275318,12.211764298678386
78.87927284262688,5.825346705029046
77.37972578654926,28.21863733223124
91.33477657713401,13.932638774587485
17.50801918978167,-5.243322314159458
59.69732229301659,6.701568039874264
62.6028462060192,21.263269107264303
96.5742740692506,17.74988092956855
36.2932774113294,26.653613193462967
31.674590192390212,0.37509536566080826
19.026454803894804,20.327748654152952
11.478666663232678,8.395008295780837
93.65763851129715,12.944389878672617
70.29248919318191,28.201867240251318
80.6637620820824,29.171452799567092
35.355709517855416,24.46363855702254
62.7769149567694,4.363883509211849
15.7559739508883,25.50803342909279
53.70648363411606,15.54436710565652
97.97456257700021,7.199871218828523
88.88547207849317,-8.570292699980651
40.4343056653161,20.805124967663286
96.54131390873486,10.084223228964522
30.853146382408408,21.44753997860243
95.43869401741134,19.920911973730796
94.72399342358487,21.74269472193408
81.92823286171526,2.0260463478706736
66.7403143180112,22.031943962705242
88.68591699624523,11.953853138646693
36.3718256057017,8.933048017965728
86.40491997816264,17.005036552830276
65.60890227257714,-9.145652682466068
11.191317198300954,-5.907327364496231
41.251016613899765,1.6870946067008816
23.332677485334855,29.319604398313587
98.36464508364278,-4.410168845401801
53.053327633598926,3.2238520303684126
54.76522289487964,-7.957877412323056
67.55252647588512,3.250755211709052
43.172614551665575,2.8130514604332646
22.321024451703906,27.872286837780884
83.9905959874821,23.80616347982881
27.086312071248216,5.310568769710859
56.01870842918104,-9.009237678430054
30.188532607726533,23.24124455981513
18.806003604463065,16.421447085781608
87.5972365679515,-3.905420653947611
97.56275401208173,29.842850840407486
96.47511922567001,-5.990662503035078
91.58999492990611,24.684581663746513
79.6642599428775,1.7706465651875583
39.98306368257777,7.414138653006283
17.29912509891971,21.818261071052586
46.65170542724266,17.10033423976041
30.901072795384845,27.51457497776157
21.923887128218468,14.845613018415328
14.808446360814273,-6.08759354083789
75.30349277895209,25.374414529678013
11.028471276252793,20.76622099954364
79.35226736524986,18.47481803573288
23.225198086033757,-7.850658105850585
17.156987432808016,5.848909786469761
18.064273081474482,-3.302567221618431
70.4843026618523,22.876156336314757
32.08304888675603,18.02114491271451
47.84855200120886,25.32310389276541
60.16319121915252,28.66300427696656
87.44960564459144,20.989904567699945
75.43398364401955,29.76932332883048
34.32951147148432,14.590795445771953
21.833451936201485,-8.514815844342088
14.983688837907815,-9.429939393988164
37.14387710328482,3.6841550081515493
33.59063343157104,22.93886876270149
51.05265101204317,24.645388252989243
71.49532019929124,28.432501152907115
72.60629010749714,-7.395141258047264
35.516696192395,-8.217155560493437
44.193426031010844,26.531343854681346
26.303586556321275,2.201867934514464
80.96909610758668,12.319496024385309
15.116326878991627,29.297795320028392
72.72975175524886,6.017941389436935
80.0825856346993,16.634855932393595
79.96668056638778,6.035182545279412
33.34803079108194,20.72778657851119
43.64318241393053,11.108589022914632
62.88396716767501,-0.49907448054601034
34.55397121820204,0.8522440503386477
43.37675192960999,0.32236850153628893
27.734885216707568,11.29281313034243
51.387029538040665,18.127560640626573
14.015107112870268,27.971196001725687
81.98162961135561,17.763495003319196
16.926080228796945,21.247713758495625
56.695163394837344,-3.242955365417375
37.61290895906765,4.962505000293028
61.97886539482379,6.551208794330641
96.34900067500826,17.45520920001892
68.10132200104034,1.8356790550749444
13.182619217994183,2.131676856786644
48.73621955572551,4.235566185634724
55.90151670864252,22.412083261729293
58.25597452331068,13.103603601733948
71.3253259543454,-6.988908806690621
34.98364879585895,-6.870156012381248
21.59745089196882,4.851477771299972
45.34081088923849,20.663642024246332
96.0765150516354,17.54733705914722
26.841780257576026,18.319294186047465
91.35855594354133,20.688402642163876
58.94253550695937,1.486108515453175
51.12202794811893,11.930251277683517
89.38372692069007,11.734105612670781
51.27435655917273,19.585300047197972
75.17508729503889,28.274822764225853
45.912278953279184,1.1195977918186362
91.3639953610862,21.731266910281928
72.10225181721046,16.398821940930496
72.96598488254651,13.209514834538403
39.494836140140706,20.995191173896078
78.11007784632002,27.761298657123973
67.24549499024272,-8.53234328522348
31.60182460417386,-4.103995899471173
24.448494023673078,20.25148926004463
81.67523270655985,-6.648345883596618
96.32499427317002,10.644948029643722
51.23249445340386,-1.2055689343357212
63.18857487913164,0.9718281537100601
87.19503797741991,18.07361931777665
51.150110801847134,-8.792289069251535
95.66870291494625,24.932777116076146
61.81760458403852,7.779158214090799
83.86904086311834,10.095731756284042
91.79593465714645,11.601918547747676
83.3971436891712,15.821771783179756
24.347301710406036,3.7942634649099247
66.60085951555303,-5.955700377460347
45.859083275770935,2.7351574666470633
15.644165682101114,-3.2743152790871877
48.16290267008578,12.245327178018957
33.2815660200467,2.7211452384154597
86.41344775856597,28.322687119737395
12.997416389202657,28.62937111921123
96.30844496771262,14.805035222729657
41.98319636247366,14.699890706691438
42.10362013622886,29.41514258268424
11.46956524153371,25.49132604940744
26.670909271256555,20.6027979663256
46.11335507232479,2.543624469708048
93.63622755724425,4.621561124723055
18.96534371991442,-1.9493293695653833
95.07713801311716,9.485925076694986
88.2539677491969,29.61474088558318
50.87461572167966,26.486038120463547
39.403079359143405,-5.266022639221237
30.946971635115116,-8.992388428379755
65.3018235829187,25.94550673633065
12.976713232795506,11.486805117948297
11.404545800214539,-1.9924044716617537
48.5916150248414,16.946130783385414
16.12666665772482,15.7689271171928
32.674688942148364,-5.1165757265413125
29.904482381147545,0.3840093399047806
32.78720743505667,-7.596881427469682
21.794970809373197,-1.605581045194322
11.083260060788884,-4.707773005877485
20.39358674248733,-2.2705483010177563
65.66322335614731,17.41868583652468
97.68305915362453,-8.02001022955729
99.13105014048045,-5.925815390071341
46.814868583575546,-4.6330544768684945
24.66589834419448,2.661644838325362
67.48855816298763,1.950012434077637
54.127481189386344,0.20255141266557786
99.04687995559883,20.02146613729665
15.877378643660219,29.920911510324025
80.49109944824318,11.359116945151833
35.955864759834455,27.768108716557684
31.72767580689166,5.864404485042588
69.62541143794084,-5.7327021278914625
32.1456866491868,6.3509531787934925
69.92732058032689,1.8451109365877336
56.55776654820599,9.736278491567127
48.168008959226434,16.281747076656927
59.921902779527706,8.442008766096329
35.83463679276667,27.406420483113024
73.5917235645681,25.390592891975196
47.337118240020764,18.079103806647886
42.4491004437303,9.587396494581967
84.5791223100164,-4.732508727421725
93.2470220757873,5.880546671105336
14.140657979856723,18.176061576046948
30.936429354678896,1.395420822149248
41.36674325433069,-5.840476898263183
83.34698314332226,26.315938300425124
98.69422848789678,18.362032392621785
97.20745342033166,14.611057065403887
91.44535109949342,21.69995622435666
36.69006385576269,23.42584150333903
99.28101190730267,9.338359926840933
32.44780369508061,25.2475300563776
19.5315539394009,26.656760428044215
95.58573499498547,0.8620438169912568
31.007822992128666,14.301814391631773
72.07914385699755,11.063361152818768
15.25207230825298,11.5178311660761
75.76381892147286,27.50652375858248
89.35481911004557,2.207548107721159
34.519320591936626,29.337359129383046
44.11512064696857,26.085248592169286
43.68665649888245,8.348915544540105
77.39094317861198,22.698130544726645
31.402651828513495,20.76187977280562
25.46677891428787,17.11579878474085
50.43624838189643,2.7933555753261707
37.402156663958756,-2.1419603271618426
85.52702100327872,16.861107870630327
31.39676434140749,23.71893185604337
55.21505117403353,-9.349888452905212
94.83252397281373,15.712135012340482
67.05979279701947,7.714920984888497
88.05604649162183,25.923510205079346
94.61887204192907,2.85891723416821
77.56883756977167,8.96739249054487
72.96175542022763,10.590684161407452
97.11690099438043,-4.382419145157881
99.49607106829114,18.515692107956255
50.66395144027837,23.21905380483838
16.37828003657875,-7.68362892414959
36.35146282964669,1.6555528214761104
23.71192351189574,-8.478212738597684
47.57377373164106,28.261764187529693
21.81603956259304,16.68675282815294
64.37060236187938,28.568016778191264
44.45272532420687,11.259771133252311
90.5847295859389,22.082740955824555
97.10152046186516,4.9765593551896
59.219641150247995,4.1527613029056365
34.73412128808369,5.130712684205307
63.30073768856531,16.31448534905713
90.70850424019689,4.378126040866089
46.60600112521735,26.014698064169025
59.68704490227738,29.330994602006214
34.44874908455313,-8.782939386519764
50.989973450502426,-2.2550683839001406
46.15421818416388,-5.51000029650456
32.35721185746739,-8.30543811634227
55.527974544277754,-0.8903602661085408
37.93427433818303,7.871732814763245
43.573137749267275,23.479614611547348
57.247339802883786,-1.1270387796001557
77.55355206360888,9.75781022648805
40.015671921214775,27.18474957787018
93.17428899586872,16.688588271466998
87.60866921523122,21.923160790239898
14.382126637797569,12.03975880741945
32.82782718311405,29.2186583536252
50.152196139328176,13.546486187258967
19.416509986822668,-8.17957144149634
41.362839013014735,-2.0806880024082064
76.60877730559143,6.1909451582859205
71.24630330285433,14.051086902951052
66.01459857094044,20.877234696358396
73.9475562450111,6.523445036155451
28.443131826373158,18.402332200627548
40.75283033782589,21.594780124365
70.86182340497166,2.6904078899993102
89.13112867281944,29.170809601432744
58.931024844528565,15.986259809433424
35.4429685850983,25.23992243144525
12.721173220538432,12.237507552344269
73.93031460767921,19.66412428609295
10.709569315759634,20.821762464654615
43.5411162838896,26.329935169383162
57.74834931065036,-3.9860097251451876
92.99003155904738,12.331336966769939
18.05450905296101,7.135140524234252
46.53480897714554,26.926360846949613
12.1881879739142,-5.796212230040032
40.83498859074313,29.302955547236508
66.00079529558154,25.018052963731854
35.116115340573856,-7.046948737430059
28.877495469007158,9.638655421618978
20.41329099943843,18.702380008501038
61.94262196183076,19.52606182764226
72.57430053142174,26.259765009516833
70.47614265362401,21.99461742329244
95.39749186484566,2.4372152137635794
10.243289250415243,9.937391434498096
68.24769885046325,18.071430517434163
64.03530133878756,-4.462526345425943
62.986564897325934,-2.240368095992107
96.64932878562182,9.241697924394906
11.518450603303572,1.9298319482205084
72.6834187631305,24.5023699913638
83.23107847316771,13.451092860824719
55.88264769594257,3.9466079087347072
40.05683826371282,23.953321024176404
81.17561469046645,22.195137942169552
18.751863306918217,29.934195083970778
49.783207395693275,23.892307533349395
56.79571371137544,6.578261392227187
72.45607698410927,-4.900044729200461
18.179715882916852,23.625636328019112
30.498355138407486,-7.609683281584241
46.927140642111304,4.010848293794167
66.09652057181177,26.78951923085095
89.82647030956757,28.430658937804026
65.69435514172389,15.622583740848736
22.011532384144097,17.545932679348542
98.25221195085541,-8.3018204509791
88.46071612799436,10.579213643581916
55.24486850307916,11.874727152253648
93.01131836169696,3.604029844964444
58.72427143814222,-7.256126609844626
93.09754611002468,-0.8436960110242389
84.69076317430088,4.319357474447854
97.14577692648676,7.405679460653186
92.78045297003425,13.637069021342768
13.243043568571252,18.895660747929455
25.729480374484595,2.705274930957845
45.02212093910672,3.158150396759325
95.69284275658786,-9.212334291051851
37.00260275283367,-8.365005596239268
24.442087949884094,0.31286777234145546
89.76741994779039,19.609799906998266
50.175497393488264,15.132553214956488
91.70880349188934,20.79156082711339
24.420741968812894,20.75677744859287
69.50057603572895,24.26269870677205
49.623737754654265,18.812770639475342
16.883809212725687,29.160436760032916
72.68168301872505,25.953008772072693
32.26588799852384,13.46868664892937
13.565397032156596,13.52630681964687
15.394986842461593,-8.629318385910821
15.49706833601086,29.94106310833417
91.69596617365355,-4.736960105354329
76.58955260461909,19.613887865263678
90.82561214923615,22.840607804972358
70.53240801668693,4.922181172208129
57.60459361277948,-2.12591781338745
37.40017279126404,-6.049604528377799
99.8166026195806,19.944240233183113
42.59701530454504,8.106141168227829
52.35840542925186,18.548710360045426
44.04206574311156,26.616305954072025
98.15742364019127,-4.1366505539577325
25.71925468555052,26.76684002895199
39.518920081727174,6.465058380337467
71.23137994135014,2.2106803958915613
15.688685650476758,27.722490424111164
64.65244366103869,29.626067704255973
52.98818525887745,-2.0443112893020743
35.5599979085891,16.27353387807933
31.45719528316522,-5.7401874491575855
56.30614689688811,16.03656015430023
43.11348224833372,23.09252911103399
51.086790213638984,17.379941860962703
40.37296435878159,6.693325682503829
97.34443242363798,5.322654382550782
22.009548857104363,5.724896608936682
18.712355786053678,13.588472719716925
40.905255591182446,25.262690802899826
63.19242107834421,27.162646290750715
69.32588246650255,-7.858815191707276
45.753107245123786,-2.735104214172468
99.9350194529954,-5.5110273668684595
41.67036965737383,-2.266614369323441
74.92660011639572,3.8643124243668723
67.38244250777136,10.261267304904955
83.17484769227146,15.178449080366086
97.8603097108438,19.28568876558806
90.08142908009862,25.60446165543228
78.81057769219377,29.56353748919163
72.84236300364614,16.514259142284793
40.194835270830964,23.81458074671052
23.29170203860366,21.121553876987956
15.63724027538288,2.301281568748479
31.771153378133633,25.027690809396923
48.90533330631688,-8.289474482088046
56.97966462669842,-9.985306249941686
79.57751986493845,0.9493051755385693
96.28668307509336,8.483901185097995
20.55884323463299,15.534515800027094
19.63037261744124,-5.929189338218208
63.072525071219566,16.920405353393598
77.08582665525637,22.07263468238778
86.33353423122864,-2.587483216825328
94.22488721951098,6.605010193271752
98.50836180345779,10.79939959813239
45.98215230020733,8.072280723379226
44.23016651748158,21.993197235538826
23.302780902754513,28.420895924773234
71.64409948152036,21.958126560327198
69.10857625967535,-6.880287284967017
87.58563362660865,22.19742288636509
18.753219530887655,-7.336146710577953
54.79992170428076,-0.5611845903372004
62.297373670485676,-3.8761241265710877
31.740133603592657,-2.099235726156583
25.212286551624516,11.132605082294024
87.36227527776593,16.867594304434146
15.26814300120029,8.81285129344164
52.35588135262656,28.38782556116974
20.425060117079674,-0.38830719879333486
51.135288519823064,20.525609210191718
98.19660937080783,24.807287140285943
48.13357181099255,12.482644430188763
87.14124257541106,8.248900078462125
20.55840077648745,13.847377871169748
34.41268690856777,7.152390806413717
46.341346660060104,12.207755292934777
45.98309260083977,6.677358085152065
70.42451308031377,6.01878841176536
41.024631463795686,17.81385872558119
74.23901815690147,-6.285951477281282
67.52682093028533,-3.338317090847167
45.924503072929575,24.047938868600156
48.858411488888734,20.843093872607522
65.30749298292886,1.258149091775751
16.303797113018017,5.090757306630408
84.01660645201213,27.041060265139222
68.80790450022732,22.723089006954453
75.37082179760517,14.573851999185234
58.32307009741514,-1.1403928478816905
19.942939989257027,-8.229921147389216
46.45320519672549,7.250313873675928
46.48362245637004,16.905085570298475
38.89386910388952,23.13921962071406
12.695529241427442,24.107560229690776
76.35288183368296,-8.688963948265464
19.880601225625064,-0.23371864652482444
64.56773197405766,3.5637835390961214
73.28957468204942,-2.4507115616245656
67.13076906403253,22.119015134553514
96.32280267801775,20.6986305233977
19.296833957662475,10.67332161523883
88.04504431946792,29.31705911983422
12.627121136402193,-4.2376583563663095
58.142516943437556,25.986068133106755
46.38192561453329,-5.3414698335233535
57.17654743543824,-3.472731779435172
42.85898893540088,17.848768010024752
27.151022344606126,-5.617212318332427
11.72106077038208,12.633803816748433
56.63348324120569,6.809341458906143
85.84991764163581,19.138958621640594
43.589436017031474,26.027009552354606
30.05774362134822,20.794860586762212
17.247880312465966,23.987595056847532
17.677983080683305,-8.682182058750705
29.9256801663495,2.4078199297681238
19.001265482939967,10.617323467453296
33.85357285280338,6.63813258519118
15.953451590525924,-0.7498018808124627
15.904438048893308,2.314963918400931
87.06485616605038,27.817238815664226
24.59082346379499,1.767235194854063
60.371416524110316,4.156164407191429
79.61099900041275,-9.851609049999253
51.076860880515994,23.80310509111498
23.803199007341114,-3.806371863936935
27.96365279081029,-1.834228979450959
48.96857856530627,0.21058068368102312
57.54106802606822,25.384882273793707
41.44962628436814,-1.7419435501474112
80.33316402111952,21.901054434717597
77.59194839707585,22.32197361291618
93.44906266358062,27.080822751455834
12.605729412426449,-5.377547455987441
90.61221620891831,-1.3088411064867458
45.33119096159359,19.715931683228852
89.05352458419947,-2.1599698287704383
72.17062985408765,1.453181874937961
98.86138813665714,-3.3303367955454943
78.33542065450013,-3.092132553798028
42.809016339710794,9.262134185128229
55.09568555512769,-5.612677515481659
43.875023967491614,2.8679047385448886
42.84206524191143,7.063756383955159
33.48140494429538,-9.018075339040896
54.637326583612264,5.533326658978105
71.3565950562425,-6.235102556579322
34.96062441747192,9.743141245847067
57.1941829969498,23.02952754228385
20.564226475350146,22.73688648727149
24.386075816877216,-6.7820593785039796
14.212571924096988,14.049110306980808
97.36582984935696,23.38345527884946
10.347431635923499,-0.4810982826145871
26.072197125189067,20.477060457983963
65.15800778052932,25.63057385800373
17.323263896797478,22.244966057617766
89.3706852787149,-5.707958739379819
74.76581420580594,-9.637600019104603
96.97509742941041,-2.3310356031261747
55.68719925166884,0.8190936378649294
37.03633148426385,14.647319624638378
59.45505155157443,5.3709270096927355
93.77368455681759,18.13628122645894
56.86852935176745,4.122998420864343
34.048632867608674,-3.822983013815988
88.96589102567077,2.507593739441404
43.47268736612152,25.3729690555654
10.124501499909922,28.34129376980259
32.29165202430843,-1.69949063730526
38.64101582593561,21.538735480977653
87.2899721408712,0.9339494615948283
51.26528503598005,25.4852617372563
50.01285590301707,-3.3781754881497816
40.249203975989865,16.638396747762275
89.26103107423717,-6.631549411472699
95.05240992463523,28.955732958954783
99.27012962391665,18.02533378562171
43.90671402648881,23.672629576203413
96.95327010644542,12.666773574521383
81.26916126678113,9.07205455715441
70.812023287984,14.875295655774604
32.04005314780895,11.149660467977924
29.481153484978883,8.77537420580612
24.944304206912108,20.378010058305712
93.04809492028288,-2.871961802429275
36.466899614484944,-3.1531180737936593
50.77848209039906,7.273706025988247
54.45620505885012,2.8299166417978405
80.03544359052287,-7.035019283479036
85.98114653977217,23.778819696749373
22.516543103375152,20.86411226777399
48.42139241899663,11.756859992119391
85.85693990519114,29.172981490574756
83.62299751802546,-7.0959973380957875
19.217238260717476,20.666772041115
24.074501398116674,0.6548156643638734
37.3778822439467,4.743956797743017
16.78231621750063,-1.2288245918772986
48.21967025565336,21.561515658474608
19.68559346346237,-4.23039591913736
61.13958343028605,23.600667909411122
32.19012458300405,16.463105929193354
63.678975881466044,-7.639070189235411
20.57730786132739,22.439269264006136
97.829548157668,15.110228646519175
93.93050834716064,26.199292783133657
45.26172447081992,19.94889225634553
31.79607347134769,12.444837097190991
32.53583915682155,23.461887224767906
53.505418168215286,1.1220095320488852
13.599352171064528,11.878002473782544
67.57345954676143,1.7446727921364058
46.74726175057703,28.728175643620347
43.96659153299986,-0.9521479663197461
82.84284743402786,-9.3704704131815
73.8131914164961,3.034193680151848
95.89004338534228,10.100375878792185
41.674261644612166,-8.865482630796997
90.77884881844649,12.369932001356293
79.297046762508,24.971310998049205
42.16821864352417,18.189287776666806
65.9498892807932,14.918732919132172
35.9712961886526,28.23847002833005
88.69599253673582,28.331173353684235
20.118458549108013,22.970658788129143
29.11909251646369,14.309673895434042
26.472996287192903,9.510582379908268
46.27234021638598,-9.467355470141307
77.07096640289163,14.250476249061656
57.42167041469623,29.563523014274146
53.89086911843868,22.724042000961163
10.04913684072961,3.6241857553740786
48.286155281954926,-3.918118998223119
15.719839735254258,21.362344578686162
28.742792690933545,19.75751282526966
93.91545450644449,28.68187167917292
29.385838390891436,24.993694477573555
87.25038747708362,12.226505010896297
82.26040344052008,-5.948630121410314
24.323161324801855,9.340026335358402
64.5140761543251,2.5478021608926795
20.4095684714512,10.496339280993592
75.50993425325603,2.0680629855861277
67.3716049634986,24.472919679023832
83.07447055219174,23.773080559312888
53.14460944502692,2.618606286682237
92.33767790500445,13.983253854959798
14.441405210959573,7.207234305562164
36.35997085243132,26.36371028114253
74.35473377186503,-2.505563942947089
47.62982905732008,17.909136071398372
25.565621884404074,28.81501311348866
19.648967088569144,-2.988979217476393
83.56052003154593,-1.921342863031871
52.58286806190798,17.748933546889116
89.40553047271966,21.166156980996558
75.99602208850534,9.621962191757309
46.87535850676692,14.387458605884852
43.61599127401153,-1.4927036475268487
56.407451198612655,9.064569142693042
90.01539578707558,-5.517124765003394
